epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,305.918,0.53244,2.11829,0.89402,0.90293,0.86867,0.84369,0.76705,0.47699,1.15497,0.78546,0.00029705,0.00029705,0.00029705
43,312.945,0.57872,2.0443,0.88383,0.90293,0.86867,0.84369,0.76705,0.47699,1.15497,0.78546,0.0002921,0.0002921,0.0002921
44,320.087,0.50827,1.99219,0.86728,0.90293,0.86867,0.84369,0.76705,0.47699,1.15497,0.78546,0.00028715,0.00028715,0.00028715
45,327.145,0.53107,1.9231,0.84948,0.90293,0.86867,0.84369,0.76705,0.47699,1.15497,0.78546,0.0002822,0.0002822,0.0002822
46,334.156,0.50799,1.95025,0.88066,0.90131,0.875,0.83981,0.76564,0.49075,1.13918,0.78232,0.00027725,0.00027725,0.00027725
47,341.53,0.50952,1.79741,0.82964,0.90131,0.875,0.83981,0.76564,0.49075,1.13918,0.78232,0.0002723,0.0002723,0.0002723
48,349.086,0.55378,1.95597,0.9005,0.90131,0.875,0.83981,0.76564,0.49075,1.13918,0.78232,0.00026735,0.00026735,0.00026735
49,357.914,0.55335,1.87777,0.88481,0.90131,0.875,0.83981,0.76564,0.49075,1.13918,0.78232,0.0002624,0.0002624,0.0002624
50,366.058,0.51633,1.85886,0.84583,0.90151,0.87452,0.84598,0.7703,0.48512,1.08672,0.78131,0.00025745,0.00025745,0.00025745
51,374.259,0.51951,1.80479,0.8419,0.90151,0.87452,0.84598,0.7703,0.48512,1.08672,0.78131,0.0002525,0.0002525,0.0002525
52,383.038,0.57812,1.93433,0.88482,0.90151,0.87452,0.84598,0.7703,0.48512,1.08672,0.78131,0.00024755,0.00024755,0.00024755
53,390.914,0.52586,1.86495,0.85339,0.90151,0.87452,0.84598,0.7703,0.48512,1.08672,0.78131,0.0002426,0.0002426,0.0002426
54,399.242,0.51067,1.81233,0.83517,0.89955,0.875,0.84694,0.78517,0.4579,1.08769,0.77641,0.00023765,0.00023765,0.00023765
55,408.205,0.54527,1.84885,0.86786,0.89955,0.875,0.84694,0.78517,0.4579,1.08769,0.77641,0.0002327,0.0002327,0.0002327
56,416.157,0.55134,1.80004,0.86094,0.89955,0.875,0.84694,0.78517,0.4579,1.08769,0.77641,0.00022775,0.00022775,0.00022775
57,424.576,0.46086,1.73986,0.82389,0.89955,0.875,0.84694,0.78517,0.4579,1.08769,0.77641,0.0002228,0.0002228,0.0002228
58,433.578,0.49732,1.78678,0.86121,0.9209,0.84342,0.84475,0.78759,0.42768,1.03339,0.77154,0.00021785,0.00021785,0.00021785
59,441.848,0.52121,1.83603,0.87968,0.9209,0.84342,0.84475,0.78759,0.42768,1.03339,0.77154,0.0002129,0.0002129,0.0002129
60,449.658,0.48819,1.65819,0.86374,0.9209,0.84342,0.84475,0.78759,0.42768,1.03339,0.77154,0.00020795,0.00020795,0.00020795
61,457.257,0.48796,1.70648,0.82721,0.9209,0.84342,0.84475,0.78759,0.42768,1.03339,0.77154,0.000203,0.000203,0.000203
62,464.813,0.50486,1.6997,0.85829,0.89302,0.875,0.84723,0.78295,0.42963,1.01383,0.77345,0.00019805,0.00019805,0.00019805
63,473.297,0.48521,1.73687,0.87121,0.89302,0.875,0.84723,0.78295,0.42963,1.01383,0.77345,0.0001931,0.0001931,0.0001931
64,481.921,0.47369,1.66926,0.86326,0.89302,0.875,0.84723,0.78295,0.42963,1.01383,0.77345,0.00018815,0.00018815,0.00018815
65,489.912,0.53147,1.61711,0.82982,0.89302,0.875,0.84723,0.78295,0.42963,1.01383,0.77345,0.0001832,0.0001832,0.0001832
66,497.074,0.48734,1.62079,0.84082,0.92438,0.8391,0.85086,0.78632,0.43588,0.99099,0.77493,0.00017825,0.00017825,0.00017825
67,504.431,0.49336,1.60812,0.85839,0.92438,0.8391,0.85086,0.78632,0.43588,0.99099,0.77493,0.0001733,0.0001733,0.0001733
68,511.889,0.51162,1.60292,0.83149,0.92438,0.8391,0.85086,0.78632,0.43588,0.99099,0.77493,0.00016835,0.00016835,0.00016835
69,519.286,0.501,1.63204,0.88135,0.92438,0.8391,0.85086,0.78632,0.43588,0.99099,0.77493,0.0001634,0.0001634,0.0001634
70,526.73,0.48372,1.70888,0.83804,0.92364,0.83894,0.85182,0.78887,0.41855,0.97863,0.77264,0.00015845,0.00015845,0.00015845
71,534.334,0.4832,1.54819,0.85344,0.92364,0.83894,0.85182,0.78887,0.41855,0.97863,0.77264,0.0001535,0.0001535,0.0001535
72,542.388,0.45873,1.63743,0.86474,0.92364,0.83894,0.85182,0.78887,0.41855,0.97863,0.77264,0.00014855,0.00014855,0.00014855
73,550.502,0.48706,1.55372,0.84022,0.92364,0.83894,0.85182,0.78887,0.41855,0.97863,0.77264,0.0001436,0.0001436,0.0001436
1,6.89692,1.36194,4.61526,1.31759,0,0,0,0,1.30099,4.31071,1.21303,3.5e-05,3.5e-05,3.5e-05
2,11.137,1.15056,4.46538,1.19769,0,0,0,0,1.14621,4.22989,1.09179,6.7575e-05,6.7575e-05,6.7575e-05
3,15.3508,0.94521,4.32218,1.04903,0,0,0,0,0.97727,4.16247,0.98269,9.223e-05,9.223e-05,9.223e-05
4,19.4205,1.00273,4.27671,1.00161,0,0,0,0,0.94956,4.08878,0.91146,0.000108965,0.000108965,0.000108965
5,23.6853,1.00744,4.3302,0.97747,0,0,0,0,0.91704,4.01284,0.86803,0.00011778,0.00011778,0.00011778
6,28.0392,0.90524,4.18779,0.94161,0,0,0,0,0.91704,4.01284,0.86803,0.000118675,0.000118675,0.000118675
7,32.1131,0.92606,4.20841,0.93603,0.1008,0.12553,0.13023,0.11833,0.76129,3.99617,0.8356,0.00011165,0.00011165,0.00011165
8,36.6251,0.88918,4.19727,0.9257,0.1008,0.12553,0.13023,0.11833,0.76129,3.99617,0.8356,9.6705e-05,9.6705e-05,9.6705e-05
9,41.1236,0.74052,3.97765,0.86996,0.1008,0.12553,0.13023,0.11833,0.76129,3.99617,0.8356,7.384e-05,7.384e-05,7.384e-05
10,45.2913,0.75445,4.02626,0.89025,0.08333,0.50563,0.24349,0.20848,0.71501,3.92475,0.81933,4.3055e-05,4.3055e-05,4.3055e-05
1,6.49602,1.2963,4.75367,1.31713,0,0,0,0,1.31331,4.33536,1.22769,1.5e-05,1.5e-05,1.5e-05
2,10.6096,1.22999,4.57144,1.30153,0,0,0,0,1.21035,4.2996,1.15467,3.41337e-05,3.41337e-05,3.41337e-05
3,15.0121,1.08291,4.49669,1.20572,0,0,0,0,1.00439,4.19673,1.00523,5.22775e-05,5.22775e-05,5.22775e-05
4,19.4247,1.03929,4.47811,1.0658,0,0,0,0,1.02887,4.07223,0.92993,6.94313e-05,6.94313e-05,6.94313e-05
5,23.5331,0.95974,4.26636,0.97929,0,0,0,0,0.9866,4.01664,0.89608,8.5595e-05,8.5595e-05,8.5595e-05
6,27.6529,0.84891,4.17095,0.98023,0,0,0,0,0.94944,3.96006,0.86028,0.000100769,0.000100769,0.000100769
7,31.5683,0.78436,4.04312,0.9097,0,0,0,0,0.81964,3.92672,0.8204,0.000114953,0.000114953,0.000114953
8,35.526,0.80979,4.13505,0.93172,0.07895,0.1,0.09575,0.09006,0.68641,3.9121,0.7896,0.000128146,0.000128146,0.000128146
9,39.4574,0.73139,4.0542,0.90173,0.04839,0.1,0.09825,0.09444,0.64453,3.91122,0.78268,0.00014035,0.00014035,0.00014035
10,43.4468,0.76346,3.92483,0.8953,0.04839,0.1,0.09825,0.09444,0.64453,3.91122,0.78268,0.000151564,0.000151564,0.000151564
11,47.446,0.7549,3.88735,0.90913,0.08635,0.2,0.19519,0.17744,0.5821,3.85952,0.76549,0.000161787,0.000161787,0.000161787
12,51.412,0.67541,3.80494,0.86555,0.15226,0.28096,0.27049,0.24354,0.53464,3.80989,0.75239,0.000171021,0.000171021,0.000171021
13,55.4032,0.68003,3.85461,0.89533,0.15226,0.28096,0.27049,0.24354,0.53464,3.80989,0.75239,0.000179265,0.000179265,0.000179265
14,59.3261,0.69688,3.64775,0.88585,0.18875,0.60352,0.39299,0.33157,0.55926,3.73014,0.74323,0.000186519,0.000186519,0.000186519
15,63.5047,0.71421,3.71361,0.85139,0.18875,0.60352,0.39299,0.33157,0.55926,3.73014,0.74323,0.000192782,0.000192782,0.000192782
16,67.5847,0.70497,3.7263,0.89244,0.13544,0.87333,0.46887,0.40803,0.52732,3.61791,0.73654,0.000198056,0.000198056,0.000198056
17,72.0199,0.71919,3.64788,0.8614,0.13544,0.87333,0.46887,0.40803,0.52732,3.61791,0.73654,0.00020234,0.00020234,0.00020234
18,76.1264,0.71729,3.60146,0.83717,0.07393,0.96667,0.56813,0.50444,0.53785,3.45472,0.73788,0.000205634,0.000205634,0.000205634
19,80.2774,0.69489,3.43381,0.84512,0.07393,0.96667,0.56813,0.50444,0.53785,3.45472,0.73788,0.000207937,0.000207937,0.000207937
20,84.5743,0.71869,3.50261,0.88438,0.07393,0.96667,0.56813,0.50444,0.53785,3.45472,0.73788,0.000209251,0.000209251,0.000209251
21,88.4941,0.69133,3.25746,0.87177,0.06889,0.98,0.61072,0.54677,0.5099,3.23325,0.7393,0.000209575,0.000209575,0.000209575
22,92.6358,0.63594,3.27327,0.85092,0.06889,0.98,0.61072,0.54677,0.5099,3.23325,0.7393,0.000208909,0.000208909,0.000208909
23,96.9084,0.69803,3.29102,0.89665,0.06889,0.98,0.61072,0.54677,0.5099,3.23325,0.7393,0.000207252,0.000207252,0.000207252
24,101.159,0.6773,3.30194,0.84246,0.90408,0.3,0.61769,0.55138,0.50685,2.97214,0.73946,0.000204606,0.000204606,0.000204606
25,105.15,0.70201,3.23627,0.87584,0.90408,0.3,0.61769,0.55138,0.50685,2.97214,0.73946,0.00020097,0.00020097,0.00020097
26,109.154,0.64419,3.27358,0.84644,0.90408,0.3,0.61769,0.55138,0.50685,2.97214,0.73946,0.000190625,0.000190625,0.000190625
27,113.214,0.72652,3.32191,0.85416,0.88045,0.44993,0.62072,0.5537,0.50998,2.73647,0.74478,0.00017825,0.00017825,0.00017825
28,117.797,0.67745,3.21837,0.83922,0.88045,0.44993,0.62072,0.5537,0.50998,2.73647,0.74478,0.000165875,0.000165875,0.000165875
29,122.231,0.61336,3.07787,0.83481,0.88045,0.44993,0.62072,0.5537,0.50998,2.73647,0.74478,0.0001535,0.0001535,0.0001535
30,126.732,0.59951,3.10457,0.8517,0.86441,0.5,0.69215,0.62405,0.4933,2.55975,0.74859,0.000141125,0.000141125,0.000141125
31,131.513,0.57369,2.81969,0.80327,0.86441,0.5,0.69215,0.62405,0.4933,2.55975,0.74859,0.00012875,0.00012875,0.00012875
32,135.999,0.58572,2.8325,0.81947,0.86441,0.5,0.69215,0.62405,0.4933,2.55975,0.74859,0.000116375,0.000116375,0.000116375
33,140.663,0.65535,2.86352,0.81238,0.842,0.5,0.72484,0.65211,0.49556,2.48991,0.75052,0.000104,0.000104,0.000104
34,145.249,0.5678,2.76772,0.81619,0.842,0.5,0.72484,0.65211,0.49556,2.48991,0.75052,9.1625e-05,9.1625e-05,9.1625e-05
35,149.662,0.62943,2.84614,0.84613,0.842,0.5,0.72484,0.65211,0.49556,2.48991,0.75052,7.925e-05,7.925e-05,7.925e-05
36,153.778,0.54077,2.73789,0.80562,0.842,0.5,0.72484,0.65211,0.49556,2.48991,0.75052,6.6875e-05,6.6875e-05,6.6875e-05
37,157.723,0.64334,2.84108,0.84341,0.86285,0.5,0.73746,0.67039,0.49599,2.37502,0.75677,5.45e-05,5.45e-05,5.45e-05
38,161.908,0.56944,2.77455,0.83068,0.86285,0.5,0.73746,0.67039,0.49599,2.37502,0.75677,4.2125e-05,4.2125e-05,4.2125e-05
39,165.742,0.53666,2.71408,0.82403,0.86285,0.5,0.73746,0.67039,0.49599,2.37502,0.75677,2.975e-05,2.975e-05,2.975e-05
40,169.865,0.58727,2.75642,0.8346,0.79625,0.5,0.73298,0.66345,0.50029,2.30672,0.76121,1.7375e-05,1.7375e-05,1.7375e-05
1,9.12868,1.22615,5.51461,1.32499,0,0,0,0,1.15263,4.1325,1.28177,3.5e-05,3.5e-05,3.5e-05
2,15.9737,0.99593,4.40803,1.18352,0,0,0,0,0.99972,4.05928,1.13873,7.31437e-05,7.31437e-05,7.31437e-05
3,23.1797,0.83502,4.31351,1.04989,0,0,0,0,0.72613,3.97452,0.94995,0.000109308,0.000109308,0.000109308
4,30.3441,0.8051,4.21492,1.01372,0,0,0,0,0.70014,3.97746,0.93738,0.000143491,0.000143491,0.000143491
5,37.245,0.80303,4.21691,1.00538,0,0,0,0,0.65248,3.8276,0.8574,0.000175695,0.000175695,0.000175695
6,44.0684,0.80488,4.10585,0.97533,0,0,0,0,0.65248,3.8276,0.8574,0.000205919,0.000205919,0.000205919
7,50.867,0.77177,4.09896,0.97588,0.22721,0.71144,0.46639,0.39069,0.59564,3.72719,0.81125,0.000234163,0.000234163,0.000234163
8,57.5412,0.68913,3.84895,0.93076,0.22721,0.71144,0.46639,0.39069,0.59564,3.72719,0.81125,0.000260426,0.000260426,0.000260426
9,64.1501,0.69539,3.89303,0.93075,0.22721,0.71144,0.46639,0.39069,0.59564,3.72719,0.81125,0.00028471,0.00028471,0.00028471
10,71.3548,0.70458,3.8211,0.95708,0.06546,0.92,0.42114,0.36214,0.5472,3.4335,0.79384,0.000307014,0.000307014,0.000307014
11,78.7296,0.66136,3.65711,0.9087,0.06546,0.92,0.42114,0.36214,0.5472,3.4335,0.79384,0.000327337,0.000327337,0.000327337
12,85.8654,0.65756,3.71384,0.92678,0.06546,0.92,0.42114,0.36214,0.5472,3.4335,0.79384,0.000345681,0.000345681,0.000345681
13,93.1361,0.65186,3.60364,0.91782,0.06546,0.92,0.42114,0.36214,0.5472,3.4335,0.79384,0.0003515,0.0003515,0.0003515
14,100.228,0.69544,3.72274,0.96758,0.92618,0.21288,0.46297,0.40896,0.50081,2.79202,0.78505,0.000339125,0.000339125,0.000339125
15,107.713,0.63165,3.38462,0.89363,0.92618,0.21288,0.46297,0.40896,0.50081,2.79202,0.78505,0.00032675,0.00032675,0.00032675
16,115.006,0.64481,3.52789,0.8973,0.92618,0.21288,0.46297,0.40896,0.50081,2.79202,0.78505,0.000314375,0.000314375,0.000314375
17,122.365,0.63259,3.39203,0.88981,0.92618,0.21288,0.46297,0.40896,0.50081,2.79202,0.78505,0.000302,0.000302,0.000302
18,129.224,0.70587,3.49336,0.87323,0.79297,0.47056,0.68295,0.61913,0.4847,2.25045,0.78009,0.000289625,0.000289625,0.000289625
19,135.942,0.60595,3.19514,0.89476,0.79297,0.47056,0.68295,0.61913,0.4847,2.25045,0.78009,0.00027725,0.00027725,0.00027725
20,143.004,0.65622,3.41475,0.91728,0.79297,0.47056,0.68295,0.61913,0.4847,2.25045,0.78009,0.000264875,0.000264875,0.000264875
21,150.319,0.59938,3.18091,0.90613,0.79297,0.47056,0.68295,0.61913,0.4847,2.25045,0.78009,0.0002525,0.0002525,0.0002525
22,157.774,0.58154,3.27279,0.8699,0.80399,0.54009,0.72977,0.66925,0.47969,2.00014,0.76995,0.000240125,0.000240125,0.000240125
23,165.129,0.61806,3.22535,0.92506,0.80399,0.54009,0.72977,0.66925,0.47969,2.00014,0.76995,0.00022775,0.00022775,0.00022775
24,172.534,0.57386,3.13963,0.85921,0.80399,0.54009,0.72977,0.66925,0.47969,2.00014,0.76995,0.000215375,0.000215375,0.000215375
25,179.292,0.6027,3.11421,0.87888,0.80399,0.54009,0.72977,0.66925,0.47969,2.00014,0.76995,0.000203,0.000203,0.000203
26,186.142,0.55056,3.06361,0.85466,0.59438,0.62998,0.73806,0.67903,0.48038,1.8961,0.77103,0.000190625,0.000190625,0.000190625
27,193.158,0.60381,3.01006,0.8842,0.59438,0.62998,0.73806,0.67903,0.48038,1.8961,0.77103,0.00017825,0.00017825,0.00017825
28,200.285,0.51841,2.90583,0.8169,0.59438,0.62998,0.73806,0.67903,0.48038,1.8961,0.77103,0.000165875,0.000165875,0.000165875
29,207.028,0.55986,2.90739,0.86976,0.59438,0.62998,0.73806,0.67903,0.48038,1.8961,0.77103,0.0001535,0.0001535,0.0001535
30,213.782,0.53443,2.95022,0.84843,0.56898,0.66731,0.76749,0.69567,0.48442,1.79778,0.77151,0.000141125,0.000141125,0.000141125
31,220.429,0.53775,2.95421,0.85185,0.56898,0.66731,0.76749,0.69567,0.48442,1.79778,0.77151,0.00012875,0.00012875,0.00012875
32,227.079,0.53578,2.94957,0.84404,0.56898,0.66731,0.76749,0.69567,0.48442,1.79778,0.77151,0.000116375,0.000116375,0.000116375
33,233.584,0.59073,3.1378,0.84998,0.56898,0.66731,0.76749,0.69567,0.48442,1.79778,0.77151,0.000104,0.000104,0.000104
34,240.074,0.51826,2.90537,0.86187,0.57877,0.70296,0.79018,0.71491,0.49223,1.80514,0.77205,9.1625e-05,9.1625e-05,9.1625e-05
35,246.687,0.56856,3.10602,0.88232,0.57877,0.70296,0.79018,0.71491,0.49223,1.80514,0.77205,7.925e-05,7.925e-05,7.925e-05
36,253.494,0.52499,2.88977,0.86097,0.57877,0.70296,0.79018,0.71491,0.49223,1.80514,0.77205,6.6875e-05,6.6875e-05,6.6875e-05
37,260.015,0.57275,3.01512,0.8657,0.57877,0.70296,0.79018,0.71491,0.49223,1.80514,0.77205,5.45e-05,5.45e-05,5.45e-05
38,266.546,0.55404,3.00082,0.84276,0.59387,0.72986,0.79344,0.71719,0.4921,1.7504,0.77248,4.2125e-05,4.2125e-05,4.2125e-05
39,273.178,0.56087,2.95299,0.85072,0.59387,0.72986,0.79344,0.71719,0.4921,1.7504,0.77248,2.975e-05,2.975e-05,2.975e-05
40,279.735,0.53287,3.02153,0.86302,0.59387,0.72986,0.79344,0.71719,0.4921,1.7504,0.77248,1.7375e-05,1.7375e-05,1.7375e-05
1,5.97316,1.4546,4.88632,1.32449,0,0,0,0,1.50754,4.61174,1.21527,5e-06,5e-06,5e-06
2,9.65656,1.4355,4.82095,1.33564,0,0,0,0,1.47853,4.61547,1.20019,1.48515e-05,1.48515e-05,1.48515e-05
3,13.4571,1.30675,4.81417,1.29557,0,0,0,0,1.44521,4.58245,1.15777,2.4505e-05,2.4505e-05,2.4505e-05
4,17.2052,1.24968,4.84636,1.18341,0,0,0,0,1.38035,4.5489,1.10651,3.39605e-05,3.39605e-05,3.39605e-05
1,5.81993,1.46531,4.88145,1.33299,0,0,0,0,1.52022,4.60687,1.21467,0,0,0
2,9.0095,1.43672,4.81906,1.33395,0,0,0,0,1.50745,4.6133,1.21551,4.9505e-06,4.9505e-06,4.9505e-06
3,12.4631,1.3857,4.87315,1.2939,0,0,0,0,1.49775,4.62286,1.2168,9.802e-06,9.802e-06,9.802e-06
4,16.2196,1.40451,4.90646,1.28533,0,0,0,0,1.48463,4.61088,1.19878,1.45545e-05,1.45545e-05,1.45545e-05
5,19.5919,1.42487,4.90911,1.24219,0,0,0,0,1.46533,4.5919,1.17435,1.9208e-05,1.9208e-05,1.9208e-05
6,23.0913,1.32717,4.84825,1.20511,0,0,0,0,1.4599,4.59457,1.17422,2.37625e-05,2.37625e-05,2.37625e-05
7,26.6953,1.33302,4.80753,1.26686,0,0,0,0,1.43212,4.56287,1.14065,2.8218e-05,2.8218e-05,2.8218e-05
8,30.1987,1.27375,4.84322,1.16773,0,0,0,0,1.4084,4.53384,1.11096,3.25745e-05,3.25745e-05,3.25745e-05
9,33.4632,1.21516,4.78285,1.14404,0,0,0,0,1.37652,4.51075,1.08042,3.6832e-05,3.6832e-05,3.6832e-05
1,5.62408,1.40525,4.90645,1.26567,0,0,0,0,1.50857,4.60537,1.2094,0,0,0
2,9.19463,1.48349,4.88987,1.32713,0,0,0,0,1.49663,4.60948,1.20967,4.9505e-06,4.9505e-06,4.9505e-06
3,12.5377,1.44304,4.9114,1.26496,0,0,0,0,1.48571,4.61838,1.20918,9.802e-06,9.802e-06,9.802e-06
4,15.8574,1.44066,4.84412,1.30789,0,0,0,0,1.46716,4.61497,1.19429,1.45545e-05,1.45545e-05,1.45545e-05
5,18.9072,1.35308,4.84113,1.27368,0,0,0,0,1.44091,4.59559,1.17015,1.9208e-05,1.9208e-05,1.9208e-05
6,22.1025,1.3583,4.85592,1.25683,0,0,0,0,1.42796,4.56517,1.14085,2.37625e-05,2.37625e-05,2.37625e-05
7,25.2874,1.25174,4.84506,1.19082,0,0,0,0,1.39631,4.53603,1.11157,2.8218e-05,2.8218e-05,2.8218e-05
8,28.3614,1.20838,4.79266,1.16056,0,0,0,0,1.36225,4.50819,1.08379,3.25745e-05,3.25745e-05,3.25745e-05
9,31.6193,1.16624,4.77982,1.11342,0,0,0,0,1.32736,4.47513,1.05798,3.6832e-05,3.6832e-05,3.6832e-05
10,34.9969,1.17636,4.65885,1.09703,0,0,0,0,1.28423,4.44126,1.03145,4.09905e-05,4.09905e-05,4.09905e-05
11,38.2315,1.12796,4.57733,1.12856,0,0,0,0,1.22487,4.39988,1.00686,4.505e-05,4.505e-05,4.505e-05
12,41.7618,1.03149,4.59165,1.00925,0,0,0,0,1.17611,4.35908,0.98343,4.90105e-05,4.90105e-05,4.90105e-05
13,45.0299,1.02813,4.53048,1.00556,0,0,0,0,1.14151,4.34596,0.97016,5.2872e-05,5.2872e-05,5.2872e-05
14,48.5831,0.94079,4.471,0.96921,0,0,0,0,1.10824,4.34052,0.95946,5.66345e-05,5.66345e-05,5.66345e-05
15,52.0867,1.0305,4.48356,0.97214,0,0,0,0,1.10166,4.33694,0.95091,6.0298e-05,6.0298e-05,6.0298e-05
16,55.2979,0.96585,4.39091,0.95545,0,0,0,0,1.09547,4.31065,0.93625,6.38625e-05,6.38625e-05,6.38625e-05
17,58.5578,0.87297,4.346,0.9237,0,0,0,0,1.0647,4.27748,0.91846,6.7328e-05,6.7328e-05,6.7328e-05
18,62.0837,0.9175,4.31594,0.93542,0.1,0.08667,0.09333,0.08399,1.00931,4.24604,0.90077,7.06945e-05,7.06945e-05,7.06945e-05
19,65.4873,0.87686,4.28937,0.91168,0.1,0.1,0.0995,0.08993,0.99057,4.22063,0.89335,7.3962e-05,7.3962e-05,7.3962e-05
20,68.6444,0.83801,4.13528,0.91482,0.1,0.1,0.0995,0.09035,0.95254,4.21376,0.8847,7.71305e-05,7.71305e-05,7.71305e-05
21,71.9295,0.80579,4.16441,0.89517,0.1,0.1,0.0995,0.09081,0.93887,4.21501,0.88278,8.02e-05,8.02e-05,8.02e-05
22,75.2955,0.82314,4.08865,0.88731,0.1,0.1,0.0995,0.0914,0.88907,4.21615,0.87206,8.31705e-05,8.31705e-05,8.31705e-05
23,78.3905,0.85716,4.12545,0.89239,0.1,0.1,0.0995,0.09092,0.85865,4.21219,0.86427,8.6042e-05,8.6042e-05,8.6042e-05
24,81.6931,0.78876,4.10355,0.86188,0.1,0.1,0.0995,0.09185,0.83426,4.2097,0.85748,8.88145e-05,8.88145e-05,8.88145e-05
25,84.8038,0.76901,3.99458,0.86695,0.05675,0.13684,0.11602,0.10132,0.81055,4.20935,0.84964,9.1488e-05,9.1488e-05,9.1488e-05
26,88.0817,0.78485,3.96646,0.87853,0.04606,0.13684,0.11576,0.10074,0.82588,4.19723,0.84983,9.40625e-05,9.40625e-05,9.40625e-05
27,91.4845,0.73345,3.9065,0.87758,0.04333,0.13684,0.11576,0.10037,0.80478,4.18761,0.84957,9.6538e-05,9.6538e-05,9.6538e-05
28,95.1056,0.83266,3.90511,0.86889,0.06542,0.19518,0.13394,0.11463,0.82187,4.17873,0.85286,9.89145e-05,9.89145e-05,9.89145e-05
29,98.5936,0.76266,3.81135,0.86669,0.0605,0.21711,0.13752,0.11691,0.84837,4.16846,0.85594,0.000101192,0.000101192,0.000101192
30,102.031,0.76865,3.66105,0.86666,0.07443,0.275,0.16043,0.13526,0.83616,4.14834,0.84973,0.000103371,0.000103371,0.000103371
31,105.306,0.73031,3.62282,0.86089,0.06802,0.28333,0.1706,0.14301,0.76722,4.13845,0.84209,0.00010545,0.00010545,0.00010545
32,108.786,0.71159,3.64217,0.85738,0.06397,0.3,0.17548,0.14958,0.70106,4.13118,0.83428,0.000107431,0.000107431,0.000107431
33,112.099,0.75029,3.60105,0.86016,0.06392,0.3,0.17382,0.14746,0.68624,4.13418,0.83256,0.000109312,0.000109312,0.000109312
34,115.461,0.7468,3.49921,0.85531,0.06279,0.3,0.17394,0.14429,0.68679,4.12882,0.83149,0.000111094,0.000111094,0.000111094
35,118.497,0.71284,3.47309,0.86431,0.0624,0.3,0.21347,0.16791,0.70419,4.1194,0.83369,0.000112778,0.000112778,0.000112778
36,121.82,0.67332,3.34494,0.83868,0.16257,0.39333,0.31912,0.25925,0.70689,4.10389,0.83388,0.000114363,0.000114363,0.000114363
37,125.341,0.6604,3.19677,0.85192,0.16785,0.4,0.3067,0.24999,0.7056,4.092,0.83143,0.000115848,0.000115848,0.000115848
38,128.686,0.69309,3.25249,0.83855,0.18561,0.4,0.28519,0.23181,0.72202,4.08393,0.83281,0.000117235,0.000117235,0.000117235
39,131.969,0.69683,3.12318,0.85914,0.1866,0.4,0.28491,0.23484,0.70932,4.06985,0.83006,0.000118522,0.000118522,0.000118522
40,135.47,0.74829,3.22314,0.85956,0.21011,0.46667,0.2949,0.24106,0.71925,4.06566,0.82951,0.00011971,0.00011971,0.00011971
41,138.742,0.72675,3.18966,0.84618,0.32004,0.58667,0.39404,0.30926,0.7468,4.07324,0.83215,0.0001208,0.0001208,0.0001208
42,142.145,0.7144,2.90505,0.8619,0.32947,0.6,0.44259,0.34628,0.72899,4.06774,0.82695,0.000121791,0.000121791,0.000121791
43,145.494,0.7216,2.78464,0.84804,0.32583,0.6,0.44821,0.34939,0.72214,4.05754,0.82629,0.000122682,0.000122682,0.000122682
44,148.755,0.6843,2.76422,0.86887,0.27318,0.6,0.50164,0.39342,0.69141,4.04025,0.82122,0.000123474,0.000123474,0.000123474
45,152.082,0.69611,2.79776,0.86049,0.37073,0.63333,0.57374,0.47973,0.64445,4.01314,0.81892,0.000124168,0.000124168,0.000124168
46,155.149,0.63336,2.59344,0.84724,0.37073,0.63333,0.57374,0.47973,0.64445,4.01314,0.81892,0.000124762,0.000124762,0.000124762
47,158.461,0.74661,2.87327,0.85281,0.34373,0.7,0.57952,0.50531,0.603,3.99334,0.81462,0.000125258,0.000125258,0.000125258
48,161.482,0.6652,2.63954,0.8371,0.34373,0.7,0.57952,0.50531,0.603,3.99334,0.81462,0.000125655,0.000125655,0.000125655
49,164.693,0.70291,2.64174,0.8615,0.31346,0.7,0.5717,0.49649,0.60749,3.98212,0.81668,0.000125952,0.000125952,0.000125952
50,167.994,0.71706,2.71786,0.8329,0.31346,0.7,0.5717,0.49649,0.60749,3.98212,0.81668,0.000126151,0.000126151,0.000126151
51,171.654,0.67293,2.58572,0.83684,0.32381,0.78667,0.59512,0.48122,0.68306,3.97303,0.82231,0.00012625,0.00012625,0.00012625
52,174.881,0.71081,2.47394,0.86511,0.32381,0.78667,0.59512,0.48122,0.68306,3.97303,0.82231,0.00012625,0.00012625,0.00012625
53,177.942,0.67137,2.49451,0.85914,0.32096,0.8,0.59713,0.46268,0.72345,3.95871,0.82829,0.000126152,0.000126152,0.000126152
54,181.502,0.70499,2.46606,0.8355,0.32096,0.8,0.59713,0.46268,0.72345,3.95871,0.82829,0.000125955,0.000125955,0.000125955
55,184.873,0.7432,2.58663,0.86374,0.25474,0.8,0.5971,0.45605,0.70771,3.9485,0.82812,0.000125658,0.000125658,0.000125658
56,188.231,0.67659,2.48736,0.83511,0.25474,0.8,0.5971,0.45605,0.70771,3.9485,0.82812,0.000125262,0.000125262,0.000125262
